,year,night,frame,channel,path
228,08,234,124,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/234/08_234_124_001_25_B.fits
229,08,269,117,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_117_001_25_R.fits
230,08,269,123,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_123_001_25_R.fits
231,08,269,125,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_125_001_25_R.fits
232,08,269,117,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_117_001_25_B.fits
233,08,269,123,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_123_001_25_B.fits
234,08,269,125,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/269/08_269_125_001_25_B.fits
235,08,164,119,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_119_001_25_R.fits
236,08,164,121,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_121_001_25_R.fits
237,08,164,123,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_123_001_25_R.fits
238,08,164,119,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_119_001_25_B.fits
239,08,164,121,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_121_001_25_B.fits
240,08,164,123,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/164/08_164_123_001_25_B.fits
241,08,102,038,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_038_001_25_R.fits
242,08,102,040,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_040_001_25_R.fits
243,08,102,042,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_042_001_25_R.fits
244,08,102,038,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_038_001_25_B.fits
245,08,102,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_040_001_25_B.fits
246,08,102,042,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/102/08_102_042_001_25_B.fits
247,08,173,011,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_011_001_25_R.fits
248,08,173,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_013_001_25_R.fits
249,08,173,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_015_001_25_R.fits
250,08,173,040,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_040_001_25_R.fits
251,08,173,043,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_043_001_25_R.fits
252,08,173,037,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_037_001_25_R.fits
253,08,173,011,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_011_001_25_B.fits
254,08,173,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_013_001_25_B.fits
255,08,173,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_015_001_25_B.fits
256,08,173,037,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_037_001_25_B.fits
257,08,173,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_040_001_25_B.fits
258,08,173,043,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/173/08_173_043_001_25_B.fits
259,08,142,129,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_129_001_25_R.fits
260,08,142,131,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_131_001_25_R.fits
261,08,142,133,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_133_001_25_R.fits
262,08,142,129,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_129_001_25_B.fits
263,08,142,131,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_131_001_25_B.fits
264,08,142,133,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/142/08_142_133_001_25_B.fits
265,08,250,145,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_145_001_25_P.fits
266,08,250,147,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_147_001_25_P.fits
267,08,250,149,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_149_001_25_P.fits
268,08,250,145,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_145_001_25_R.fits
269,08,250,147,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_147_001_25_R.fits
270,08,250,149,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_149_001_25_R.fits
271,08,250,145,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_145_001_25_B.fits
272,08,250,147,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_147_001_25_B.fits
273,08,250,149,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/250/08_250_149_001_25_B.fits
274,08,139,128,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_128_001_25_R.fits
275,08,139,130,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_130_001_25_R.fits
276,08,139,132,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_132_001_25_R.fits
277,08,139,128,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_128_001_25_B.fits
278,08,139,130,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_130_001_25_B.fits
279,08,139,132,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/139/08_139_132_001_25_B.fits
280,08,140,040,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_040_001_25_R.fits
281,08,140,042,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_042_001_25_R.fits
282,08,140,044,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_044_001_25_R.fits
283,08,140,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_040_001_25_B.fits
284,08,140,042,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_042_001_25_B.fits
285,08,140,044,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/140/08_140_044_001_25_B.fits
286,08,107,095,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_095_001_25_R.fits
287,08,107,097,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_097_001_25_R.fits
288,08,107,099,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_099_001_25_R.fits
289,08,107,104,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_104_001_25_R.fits
290,08,107,107,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_107_001_25_R.fits
291,08,107,095,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_095_001_25_B.fits
292,08,107,097,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_097_001_25_B.fits
293,08,107,099,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_099_001_25_B.fits
294,08,107,104,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_104_001_25_B.fits
295,08,107,107,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/107/08_107_107_001_25_B.fits
296,08,253,158,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_158_001_25_R.fits
297,08,253,149,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_149_001_25_R.fits
298,08,253,152,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_152_001_25_R.fits
299,08,253,155,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_155_001_25_R.fits
300,08,253,152,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_152_001_25_B.fits
301,08,253,155,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_155_001_25_B.fits
302,08,253,149,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_149_001_25_B.fits
303,08,253,158,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/253/08_253_158_001_25_B.fits
304,08,251,003,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_003_001_25_P.fits
305,08,251,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_003_001_25_R.fits
306,08,251,156,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_156_001_25_R.fits
307,08,251,159,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_159_001_25_R.fits
308,08,251,162,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_162_001_25_R.fits
309,08,251,165,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_165_001_25_R.fits
310,08,251,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_003_001_25_B.fits
311,08,251,156,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_156_001_25_B.fits
312,08,251,159,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_159_001_25_B.fits
313,08,251,162,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_162_001_25_B.fits
314,08,251,165,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/251/08_251_165_001_25_B.fits
315,08,212,111,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_111_001_25_R.fits
316,08,212,113,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_113_001_25_R.fits
317,08,212,115,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_115_001_25_R.fits
318,08,212,111,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_111_001_25_B.fits
319,08,212,113,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_113_001_25_B.fits
320,08,212,115,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/212/08_212_115_001_25_B.fits
321,08,226,003,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_003_001_25_P.fits
322,08,226,006,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_006_001_25_P.fits
323,08,226,009,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_009_001_25_P.fits
324,08,226,012,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_012_001_25_P.fits
325,08,226,015,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_015_001_25_P.fits
326,08,226,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_003_001_25_R.fits
327,08,226,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_006_001_25_R.fits
328,08,226,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_009_001_25_R.fits
329,08,226,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_012_001_25_R.fits
330,08,226,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_015_001_25_R.fits
331,08,226,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_003_001_25_B.fits
332,08,226,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_006_001_25_B.fits
333,08,226,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_009_001_25_B.fits
334,08,226,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_012_001_25_B.fits
335,08,226,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/226/08_226_015_001_25_B.fits
336,08,174,129,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_129_001_25_R.fits
337,08,174,131,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_131_001_25_R.fits
338,08,174,133,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_133_001_25_R.fits
339,08,174,129,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_129_001_25_B.fits
340,08,174,131,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_131_001_25_B.fits
341,08,174,133,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/174/08_174_133_001_25_B.fits
342,08,141,033,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_033_001_25_P.fits
343,08,141,040,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_040_001_25_P.fits
344,08,141,033,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_033_001_25_R.fits
345,08,141,036,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_036_001_25_R.fits
346,08,141,040,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_040_001_25_R.fits
347,08,141,039,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_039_001_25_R.fits
348,08,141,033,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_033_001_25_B.fits
349,08,141,036,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_036_001_25_B.fits
350,08,141,040,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_040_001_25_B.fits
351,08,141,039,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/141/08_141_039_001_25_B.fits
352,08,280,080,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_080_001_25_R.fits
353,08,280,082,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_082_001_25_R.fits
354,08,280,085,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_085_001_25_R.fits
355,08,280,088,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_088_001_25_R.fits
356,08,280,091,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_091_001_25_R.fits
357,08,280,080,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_080_001_25_B.fits
358,08,280,082,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_082_001_25_B.fits
359,08,280,085,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_085_001_25_B.fits
360,08,280,088,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_088_001_25_B.fits
361,08,280,091,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/280/08_280_091_001_25_B.fits
362,08,247,112,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_112_001_25_R.fits
363,08,247,114,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_114_001_25_R.fits
364,08,247,116,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_116_001_25_R.fits
365,08,247,112,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_112_001_25_B.fits
366,08,247,114,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_114_001_25_B.fits
367,08,247,116,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/247/08_247_116_001_25_B.fits
368,08,227,057,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_057_001_25_R.fits
369,08,227,059,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_059_001_25_R.fits
370,08,227,061,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_061_001_25_R.fits
371,08,227,057,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_057_001_25_B.fits
372,08,227,059,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_059_001_25_B.fits
373,08,227,061,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/227/08_227_061_001_25_B.fits
374,08,221,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_003_001_25_R.fits
375,08,221,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_006_001_25_R.fits
376,08,221,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_012_001_25_R.fits
377,08,221,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_009_001_25_R.fits
378,08,221,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_003_001_25_B.fits
379,08,221,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_006_001_25_B.fits
380,08,221,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_009_001_25_B.fits
381,08,221,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/221/08_221_012_001_25_B.fits
382,08,281,132,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_132_001_25_R.fits
383,08,281,135,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_135_001_25_R.fits
384,08,281,138,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_138_001_25_R.fits
385,08,281,141,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_141_001_25_R.fits
386,08,281,144,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_144_001_25_R.fits
387,08,281,132,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_132_001_25_B.fits
388,08,281,135,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_135_001_25_B.fits
389,08,281,138,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_138_001_25_B.fits
390,08,281,141,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_141_001_25_B.fits
391,08,281,144,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/281/08_281_144_001_25_B.fits
392,08,169,113,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/169/08_169_113_001_25_R.fits
393,08,169,113,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/169/08_169_113_001_25_B.fits
394,08,270,002,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/270/08_270_002_001_25_R.fits
395,08,270,002,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/270/08_270_002_001_25_B.fits
396,08,323,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_003_001_25_R.fits
397,08,323,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_006_001_25_R.fits
398,08,323,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_009_001_25_R.fits
399,08,323,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_012_001_25_R.fits
400,08,323,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_015_001_25_R.fits
401,08,323,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_003_001_25_B.fits
402,08,323,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_006_001_25_B.fits
403,08,323,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_009_001_25_B.fits
404,08,323,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_012_001_25_B.fits
405,08,323,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/323/08_323_015_001_25_B.fits
406,08,249,119,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/249/08_249_119_001_25_R.fits
407,08,249,129,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/249/08_249_129_001_25_R.fits
408,08,249,117,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/249/08_249_117_001_25_R.fits
409,08,249,121,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/08/249/08_249_121_001_25_R.fits
